Project ID,Project Name,Owner,City/State,Unit,Tenant,Tenant SF,Tenant Category,Original Category,Main Mix Group,Size Bucket,Is Grocery,Is Available,Is Anchor by SF,Explicit Anchor,0-10K Store,Manual Check Notes,TJ Address,PDF File,PDF Path,Site Plan Image Path
PE_TRADER_JOES_CENTER,Trader Joe's Center,Phillips Edison & Company,"Dublin, OH",6377,Bikanervala,2800,Restaurant,Restaurant,Food,0-3k,No,No,No,No,Yes,,,Trader Joe's Center - Flyer.pdf,pdfs/Trader Joe's Center - Flyer.pdf,
PE_TRADER_JOES_CENTER,Trader Joe's Center,Phillips Edison & Company,"Dublin, OH",6381,Pinot's Palette,2845,Entertainment,Entertainment,Service,0-3k,No,No,No,No,Yes,,,Trader Joe's Center - Flyer.pdf,pdfs/Trader Joe's Center - Flyer.pdf,
PE_TRADER_JOES_CENTER,Trader Joe's Center,Phillips Edison & Company,"Dublin, OH",6385,CosmoProf,3000,Beauty Supply,Beauty Supply,Hard Goods,0-3k,No,No,No,No,Yes,,,Trader Joe's Center - Flyer.pdf,pdfs/Trader Joe's Center - Flyer.pdf,
PE_TRADER_JOES_CENTER,Trader Joe's Center,Phillips Edison & Company,"Dublin, OH",6389,H&R Block,1600,Financial/Tax Service,Financial/Tax Service,Service,0-3k,No,No,No,No,Yes,,,Trader Joe's Center - Flyer.pdf,pdfs/Trader Joe's Center - Flyer.pdf,
PE_TRADER_JOES_CENTER,Trader Joe's Center,Phillips Edison & Company,"Dublin, OH",6391,Romanoff's Classic Tuxedo,1600,Apparel,Apparel,Soft Goods,0-3k,No,No,No,No,Yes,,,Trader Joe's Center - Flyer.pdf,pdfs/Trader Joe's Center - Flyer.pdf,
PE_TRADER_JOES_CENTER,Trader Joe's Center,Phillips Edison & Company,"Dublin, OH",6393,Vincenzo's,2000,Restaurant,Restaurant,Food,0-3k,No,No,No,No,Yes,,,Trader Joe's Center - Flyer.pdf,pdfs/Trader Joe's Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1111,Trader Joe's,12770,Grocery,Grocery,Food,10k+,Yes,No,Yes,Yes,No,,"1111-1115 Rossi Road, Templeton, CA",Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1121A,Sinton & Sons - Local Meat and Provisions,1338,Specialty Food,Specialty Food,Food,0-3k,No,No,No,No,Yes,,,Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1121B,AVAILABLE,1339,Vacancy,Vacancy,Other,0-3k,No,Yes,No,No,Yes,,,Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1121C,COMING AVAILABLE,992,Vacancy,Vacancy,Other,0-3k,No,Yes,No,No,Yes,Coming Available,,Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1121D,Cedar and Oak Salon,1212,Beauty,Beauty,Service,0-3k,No,No,No,No,Yes,,,Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1121E,Maddie Mae's Pet Pantry,1117,Pet Stores,Pet Stores,Hard Goods,0-3k,No,No,No,No,Yes,,,Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1131A,Pier 46 Seafood,1300,Specialty Food,Specialty Food,Food,0-3k,No,No,No,No,Yes,,,Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
PE_VINEYARD_CENTER,Vineyard Center,Phillips Edison & Company,"Templeton, CA",1131B,Templeton Nails,1049,Beauty,Beauty,Service,0-3k,No,No,No,No,Yes,,,Vineyard Center - Flyer.pdf,pdfs/Vineyard Center - Flyer.pdf,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",1,Tyson's Barber,405,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",2A,Tysons Dentist,1811,Medical / Health / Education,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",2B,Olivia Massage Spa,854,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",3,Crisp & Juicy,1273,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",4A,Java Loco,1385,Other,Federal Realty Tenant Roster,Other,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA","5, 4",Trader Joe's,15286,Grocery,Federal Realty Tenant Roster,Food,10k+,Yes,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",6,Ledo Pizza,2911,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",7,European Wax Center,1187,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",8,Juice Time and Papa Kanafa,1418,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",9A,Woof Gang Bakery & Grooming,1518,Pet Stores,Federal Realty Tenant Roster,Hard Goods,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",9B,Nash & Smashed,2130,Other,Federal Realty Tenant Roster,Other,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",9C,Blazin,1849,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",10,China King,2281,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",11,VEG ER for Pets,5054,Medical / Health / Education,Federal Realty Tenant Roster,Service,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",12A,PJ's Sports,2255,Fitness / Recreation,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",12B,Koncept Nails Bar,2130,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",13,7-Eleven,2400,Convenience / Bank / Telecom,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_TYSONS_STATION_VA,Tysons Station,Federal Realty Investment Trust,"Falls Church, VA",14,Sunoco,1624,Convenience / Bank / Telecom,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"7514 Leesburg Turnpike, Falls Church, VA 22043",Tysons Station - Site Plan.pdf,https://properties.federalrealty.com/property/Tysons-Station/3314036,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",6,LA Fitness,34028,Fitness / Recreation,Federal Realty Tenant Roster,Service,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",7,PetSmart,25678,Pet Stores,Federal Realty Tenant Roster,Hard Goods,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",8,Immediate Care Medical Walk-In,8033,Medical / Health / Education,Federal Realty Tenant Roster,Service,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",9,Amara Dental,2859,Medical / Health / Education,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",10,Jersey Mike's Subs,1608,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",11A,Available,1144,Vacancy,Federal Realty Tenant Roster,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",11B,GameStop,1206,Hard Goods / Home / Specialty Retail,Federal Realty Tenant Roster,Hard Goods,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",12,Brick Nails,1145,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",13,Supercuts,1200,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",14,DAE GEE,1587,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",15,Available,1205,Vacancy,Federal Realty Tenant Roster,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",16,Wonder,2788,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",17,Chuck E. Cheese,9325,Entertainment,Federal Realty Tenant Roster,Other,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",19,Hand & Stone Massage & Facial,4159,Beauty / Personal Service,Federal Realty Tenant Roster,Service,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",20,European Wax Center,1538,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",20A,xfinity,1905,Convenience / Bank / Telecom,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",21,Crumbl Cookies,2500,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",22,Gap Factory Store,8341,Apparel / Soft Goods,Federal Realty Tenant Roster,Soft Goods,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",23,Barnes & Noble,22800,Hard Goods / Home / Specialty Retail,Federal Realty Tenant Roster,Hard Goods,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",23A,The Good Feet Store,2924,Hard Goods / Home / Specialty Retail,Federal Realty Tenant Roster,Hard Goods,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",24,Applebee's Neighborhood Grill,6000,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",25,Jersey Juice Co.,989,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",25B,Available,2013,Vacancy,Federal Realty Tenant Roster,Vacancy,0-3k,No,Yes,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",26,Burlington,43290,Apparel / Soft Goods,Federal Realty Tenant Roster,Soft Goods,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",26B,Golf Kings,10492,Fitness / Recreation,Federal Realty Tenant Roster,Service,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",27A,MeeMoms,2520,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",27B,HomeGoods,22257,Hard Goods / Home / Specialty Retail,Federal Realty Tenant Roster,Hard Goods,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",27C,Michaels,22840,Hard Goods / Home / Specialty Retail,Federal Realty Tenant Roster,Hard Goods,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",28,ULTA Beauty,10457,Beauty / Personal Service,Federal Realty Tenant Roster,Service,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",29,DSW,13968,Apparel / Soft Goods,Federal Realty Tenant Roster,Soft Goods,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",30,Chipotle Mexican Grill,2717,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",31,J.Crew Factory,5451,Apparel / Soft Goods,Federal Realty Tenant Roster,Soft Goods,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",32,PNC Bank,3398,Convenience / Bank / Telecom,Federal Realty Tenant Roster,Service,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",33,AutoZone,6786,Hard Goods / Home / Specialty Retail,Federal Realty Tenant Roster,Hard Goods,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",38,Bubbles07,1056,Beauty / Personal Service,Federal Realty Tenant Roster,Service,0-3k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",40,Ikko Hibachi Steak House,4690,Restaurant / Food & Beverage,Federal Realty Tenant Roster,Food,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",41,Gravity Vault Brick,13524,Fitness / Recreation,Federal Realty Tenant Roster,Service,10k+,No,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",42,Wine Outlet,5474,Wine / Liquor,Federal Realty Tenant Roster,Other,3k-10k,No,No,No,No,Yes,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
FRT_BRICK_PLAZA_NJ,Brick Plaza,Federal Realty Investment Trust,"Brick, NJ",43A,Trader Joe's,13760,Grocery,Federal Realty Tenant Roster,Food,10k+,Yes,No,Yes,Yes,No,Tenant SF from Federal Realty tenant roster; site plan provided by user.,"110 Brick Plaza, Brick, NJ 08723",Brick Plaza - Site Plan.pdf,https://properties.federalrealty.com/property/Brick-Plaza/3313951,
